"","leader","screenName"
"798","TwitterSports","bubbawatson"
"799","TwitterSports","McIlroyRory"
"800","TwitterSports","JDayGolf"
"801","TwitterSports","BusterPosey"
"802","TwitterSports","TeamCJCorrea"
"803","TwitterSports","JohnnyCueto"
"804","TwitterSports","ynscspds"
"805","TwitterSports","RobinsonCano"
"806","TwitterSports","MiguelCabrera"
"807","TwitterSports","JArrieta34"
"808","TwitterSports","Giancarlo818"
"809","TwitterSports","TheCUTCH22"
"810","TwitterSports","Bharper3407"
"811","TwitterSports","MikeTrout"
"812","TwitterSports","YasielPuig"
"813","TwitterSports","ClaytonKersh22"
"814","TwitterSports","DeMar_DeRozan"
"815","TwitterSports","Klow7"
"816","TwitterSports","swish41"
"817","TwitterSports","KlayThompson"
"818","TwitterSports","KyrieIrving"
"819","TwitterSports","DwyaneWade"
"820","TwitterSports","Yg_Trece"
"821","TwitterSports","carmeloanthony"
"822","TwitterSports","boogiecousins"
"823","TwitterSports","JohnWall"
"824","TwitterSports","kawhileonard"
"825","TwitterSports","blakegriffin32"
"826","TwitterSports","AntDavis23"
"827","TwitterSports","russwest44"
"828","TwitterSports","JHarden13"
"829","TwitterSports","StephenCurry30"
"830","TwitterSports","tonyromo"
"831","TwitterSports","Millerlite40"
"832","TwitterSports","OBJ_3"
"833","TwitterSports","EzekielElliott"
"834","TwitterSports","DangeRussWilson"
"835","TwitterSports","P2"
"836","TwitterSports","L_Bell26"
"837","TwitterSports","DezBryant"
"838","TwitterSports","LukeKuechly"
"839","TwitterSports","juliojones_11"
"840","TwitterSports","jcharles25"
"841","TwitterSports","RobGronkowski"
"842","TwitterSports","AntonioBrown"
"843","TwitterSports","CameronNewton"
"844","TwitterSports","HockeyHallFame"
"845","TwitterSports","keeperofthecup"
"846","TwitterSports","timebrasil"
"847","TwitterSports","OlympicCh_pt"
"848","TwitterSports","brianpoliakoff"
"849","TwitterSports","CFL"
"850","TwitterSports","ViniciusRio2016"
"851","TwitterSports","Rio2016_en"
"852","TwitterSports","TeamCanada"
"853","TwitterSports","Paralympics"
"854","TwitterSports","OlympicCh_es"
"855","TwitterSports","ChamaOlimpica"
"856","TwitterSports","PrimeiraLiga"
"857","TwitterSports","OlympicFlame"
"858","TwitterSports","Benbishop30"
"859","TwitterSports","TwitterCanada"
"860","TwitterSports","JoeyBats19"
"861","TwitterSports","blwells"
"862","TwitterSports","OliverKahn"
"863","TwitterSports","PatMcAfeeShow"
"864","TwitterSports","premierleague"
"865","TwitterSports","XUAthletics"
"866","TwitterSports","3gerardpique"
"867","TwitterSports","JonathanToews"
"868","TwitterSports","chrislittmann"
"869","TwitterSports","WWE"
"870","TwitterSports","chaseelliott"
"871","TwitterSports","DISupdates"
"872","TwitterSports","GerardButler"
"873","TwitterSports","FLAGALine"
"874","TwitterSports","uninterrupted"
"875","TwitterSports","katienolan"
"876","TwitterSports","Campbell93"
"877","TwitterSports","TG3II"
"878","TwitterSports","TeamVic"
"879","TwitterSports","ufc"
"880","TwitterSports","Broncos"
"881","TwitterSports","Panthers"
"882","TwitterSports","GarbageTime"
"883","TwitterSports","VineCreators"
"884","TwitterSports","Jonathanstewar1"
"885","TwitterSports","NHLPA"
"886","TwitterSports","patricksandusky"
"887","TwitterSports","darrenrovell"
"888","TwitterSports","ESPN_Esports"
"889","TwitterSports","TwitterGaming"
"890","TwitterSports","Globies"
"891","TwitterSports","chrisdoyle"
"892","TwitterSports","TomDaley1994"
"893","TwitterSports","TheNotoriousMMA"
"894","TwitterSports","mfolgs"
"895","TwitterSports","CricketAus"
"896","TwitterSports","CFBPlayoff"
"897","TwitterSports","HeismanTrophy"
"898","TwitterSports","DaleJr"
"899","TwitterSports","LukeRockhold"
"900","TwitterSports","BabersGreen"
"901","TwitterSports","insidetheNFL"
"902","TwitterSports","PROcast"
"903","TwitterSports","MikeMayock"
"904","TwitterSports","BillyHo_Golf"
"905","TwitterSports","bencranegolf"
"906","TwitterSports","CatMegahey"
"907","TwitterSports","metz"
"908","TwitterSports","RABlank"
"909","TwitterSports","jarzod"
"910","TwitterSports","Knaya"
"911","TwitterSports","njkim"
"912","TwitterSports","mdeskind"
"913","TwitterSports","paulkeuter"
"914","TwitterSports","MagicBarth"
"915","TwitterSports","ober"
"916","TwitterSports","dannykeens"
"917","TwitterSports","abarge"
"918","TwitterSports","bindi"
"919","TwitterSports","KikeLevy"
"920","TwitterSports","TatsuyaKitano"
"921","TwitterSports","JonnoSimpson"
"922","TwitterSports","IainLiddle"
"923","TwitterSports","LewisWiltshire"
"924","TwitterSports","alextrickett"
"925","TwitterSports","aneeshmadani"
"926","TwitterSports","FIFPro"
"927","TwitterSports","alikrieger"
"928","TwitterSports","bjschecter"
"929","TwitterSports","CampusRush"
"930","TwitterSports","DocRivers"
"931","TwitterSports","iocmedia"
"932","TwitterSports","Cubs"
"933","TwitterSports","SInow"
"934","TwitterSports","twittermedia"
"935","TwitterSports","GrantWahl"
"936","TwitterSports","TwitterMirror"
"937","TwitterSports","SnappyTV"
"938","TwitterSports","TomWatsonPGA"
"939","TwitterSports","TheBig_Easy"
"940","TwitterSports","SharkGregNorman"
"941","TwitterSports","garyplayer"
"942","TwitterSports","Pac12Network"
"943","TwitterSports","KimPegula"
"944","TwitterSports","flavia_pennetta"
"945","TwitterSports","AndreBerto"
"946","TwitterSports","usopen"
"947","TwitterSports","paulwesley"
"948","TwitterSports","CollegeGameDay"
"949","TwitterSports","MelKiperESPN"
"950","TwitterSports","gregcosell"
"951","TwitterSports","SNFonNBC"
"952","TwitterSports","markschlereth"
"953","TwitterSports","caplannfl"
"954","TwitterSports","TDESPN"
"955","TwitterSports","JasonLaCanfora"
"956","TwitterSports","NFLonCBS"
"957","TwitterSports","NFLonFOX"
"958","TwitterSports","AlbertBreer"
"959","TwitterSports","ClaytonESPN"
"960","TwitterSports","ESPNNFL"
"961","TwitterSports","mortreport"
"962","TwitterSports","nflnetwork"
"963","TwitterSports","ProFootballTalk"
"964","TwitterSports","richeisen"
"965","TwitterSports","MikePereira"
"966","TwitterSports","StephenEspinoza"
"967","TwitterSports","RichEisenShow"
"968","TwitterSports","WTA"
"969","TwitterSports","Coby"
"970","TwitterSports","thesoccerdon"
"971","TwitterSports","DannyWuerffel"
"972","TwitterSports","Brodiesmith21"
"973","TwitterSports","AaronRodgers12"
"974","TwitterSports","CBSSports"
"975","TwitterSports","PGAChampionship"
"976","TwitterSports","WhistleSports"
"977","TwitterSports","Wimbledon"
"978","TwitterSports","KICK"
"979","TwitterSports","BleacherReport"
"980","TwitterSports","TheOpen"
"981","TwitterSports","mcginleygolf"
"982","TwitterSports","liam_ridgewell"
"983","TwitterSports","NdamukongSuh"
"984","TwitterSports","usopengolf"
"985","TwitterSports","USGA"
"986","TwitterSports","LilTunechi"
"987","TwitterSports","Caitlyn_Jenner"
"988","TwitterSports","tonyhawk"
"989","TwitterSports","ussoccer_wnt"
"990","TwitterSports","PredsNHL"
"991","TwitterSports","RaysBaseball"
"992","TwitterSports","RealStamkos91"
"993","TwitterSports","FlaPanthers"
"994","TwitterSports","Evan3Longoria"
"995","TwitterSports","TBLightning"
"996","TwitterSports","ESPNNBA"
"997","TwitterSports","KDTrey5"
"998","TwitterSports","KingJames"
"999","TwitterSports","Lakers"
"1000","TwitterSports","Mick_Fanning"
"1001","TwitterSports","wsl"
"1002","TwitterSports","foxsportslive"
"1003","TwitterSports","nove"
"1004","TwitterSports","Commish13"
"1005","TwitterSports","SHOsports"
"1006","TwitterSports","TwitterForNews"
"1007","TwitterSports","TwitterMusic"
"1008","TwitterSports","unhsmitty90"
"1009","TwitterSports","hardbodynique"
"1010","TwitterSports","stefondiggs"
"1011","TwitterSports","NBAonTNT"
"1012","TwitterSports","NFLPA"
"1013","TwitterSports","Patriots"
"1014","TwitterSports","asilversteinTV"
"1015","TwitterSports","bostonmarathon"
"1016","TwitterSports","LennoxLewis"
"1017","TwitterSports","amirkingkhan"
"1018","TwitterSports","holyfield"
"1019","TwitterSports","OscarDeLaHoya"
"1020","TwitterSports","trboxing"
"1021","TwitterSports","MikeTyson"
"1022","TwitterSports","JordanSpieth"
"1023","TwitterSports","ManUtd"
"1024","TwitterSports","ChrisSmalling"
"1025","TwitterSports","kobebryant"
"1026","TwitterSports","MannyPacquiaoTR"
"1027","TwitterSports","FloydMayweather"
"1028","TwitterSports","TheMasters"
"1029","TwitterSports","MarchMadnessTV"
"1030","TwitterSports","MercedesAMGF1"
"1031","TwitterSports","lleytonhewitt"
"1032","TwitterSports","Wolfoff"
"1033","TwitterSports","billclinton"
"1034","TwitterSports","Skratch"
"1035","TwitterSports","AustralianOpen"
"1036","TwitterSports","ESPNCFB"
"1037","TwitterSports","danawhite"
"1038","TwitterSports","orafa2"
"1039","TwitterSports","rugbyworldcup"
"1040","TwitterSports","TheRealJGuts"
"1041","TwitterSports","vivian"
"1042","TwitterSports","FIFAcom"
"1043","TwitterSports","TwitterSportsCA"
"1044","TwitterSports","BelRedDevils"
"1045","TwitterSports","PJags06"
"1046","TwitterSports","FEFecuador"
"1047","TwitterSports","NFSBiH"
"1048","TwitterSports","LesVerts"
"1049","TwitterSports","England"
"1050","TwitterSports","equipedefrance"
"1051","TwitterSports","TeamRussia"
"1052","TwitterSports","NGSuperEagles"
"1053","TwitterSports","FIFCI_tweet"
"1054","TwitterSports","SFV_ASF"
"1055","TwitterSports","SeFutbol"
"1056","TwitterSports","FCFSeleccionCol"
"1057","TwitterSports","FEDEFUTBOL_CR"
"1058","TwitterSports","EthnikiOmada"
"1059","TwitterSports","HNS_CFF"
"1060","TwitterSports","ghanafaofficial"
"1061","TwitterSports","ANFPChile"
"1062","TwitterSports","Belgianfootball"
"1063","TwitterSports","FenafuthOrg"
"1064","TwitterSports","AUFOficial"
"1065","TwitterSports","miseleccionmx"
"1066","TwitterSports","KNVB"
"1067","TwitterSports","theKFA"
"1068","TwitterSports","Socceroos"
"1069","TwitterSports","jfa_samuraiblue"
"1070","TwitterSports","DFB_Team"
"1071","TwitterSports","CBF_Futebol"
"1072","TwitterSports","Benzema"
"1073","TwitterSports","TwitterSportsAU"
"1074","TwitterSports","Vivo_Azzurro"
"1075","TwitterSports","oscar8"
"1076","TwitterSports","SportsCenter"
"1077","TwitterSports","AlexShibutani"
"1078","TwitterSports","jasonbskates"
"1079","TwitterSports","SalMasekela"
"1080","TwitterSports","adeibold"
"1081","TwitterSports","TravisGerrits"
"1082","TwitterSports","EBMediaGroup"
"1083","TwitterSports","guskenworthy"
"1084","TwitterSports","JeremyBloom11"
"1085","TwitterSports","josschristensen"
"1086","TwitterSports","Aaron_Blunck"
"1087","TwitterSports","KaitlynFarr"
"1088","TwitterSports","iouriamazing"
"1089","TwitterSports","urmotherlovesme"
"1090","TwitterSports","Martinezfrost3"
"1091","TwitterSports","usacurl"
"1092","TwitterSports","oryskidn"
"1093","TwitterSports","Garanichiev"
"1094","TwitterSports","NickGoepper"
"1095","TwitterSports","jonnymoseley"
"1096","TwitterSports","HK_Ski"
"1097","TwitterSports","stalesandbech"
"1098","TwitterSports","Jambobsled"
"1099","TwitterSports","CP3"
"1100","TwitterSports","andre"
"1101","TwitterSports","WillBrinson"
"1102","TwitterSports","FLOTUS44"
"1103","TwitterSports","FLOTUS"
"1104","TwitterSports","GiacomoMatiz"
"1105","TwitterSports","shyka211"
"1106","TwitterSports","OmarVisintin"
"1107","TwitterSports","DominikFisch"
"1108","TwitterSports","AnthonyLobello"
"1109","TwitterSports","TomDotti"
"1110","TwitterSports","elibroc"
"1111","TwitterSports","deboraagreiter"
"1112","TwitterSports","davide_simo"
"1113","TwitterSports","superrazzo"
"1114","TwitterSports","manfredmoelgg"
"1115","TwitterSports","InnerhoferChris"
"1116","TwitterSports","FedeBrignone"
"1117","TwitterSports","EvelynInsam"
"1118","TwitterSports","9rox0"
"1119","TwitterSports","AndreaGiova93"
"1120","TwitterSports","matteo_anesi"
"1121","TwitterSports","valemarchei14"
"1122","TwitterSports","msKOSTNER"
"1123","TwitterSports","DebbyScanzio"
"1124","TwitterSports","L_Runggaldier"
"1125","TwitterSports","Baumi_Pat"
"1126","TwitterSports","DanielTaschler"
"1127","TwitterSports","AlexiaMRTmx"
"1128","TwitterSports","hoferluki"
"1129","TwitterSports","q_castellet"
"1130","TwitterSports","AnderSkeleton"
"1131","TwitterSports","SaraSobreHielo"
"1132","TwitterSports","tkdwjd1255"
"1133","TwitterSports","hari0729"
"1134","TwitterSports","kimalang95"
"1135","TwitterSports","hkjhy0328"
"1136","TwitterSports","teen2007"
"1137","TwitterSports","lhb0925"
"1138","TwitterSports","bum9111"
"1139","TwitterSports","hojunsb"
"1140","TwitterSports","Junghwaseo"
"1141","TwitterSports","Jaewoo94"
"1142","TwitterSports","kittie870627"
"1143","TwitterSports","2havefun_"
"1144","TwitterSports","daaria20"
"1145","TwitterSports","Buter_com"
"1146","TwitterSports","verweijkoen"
"1147","TwitterSports","michaelRaffl"
"1148","TwitterSports","paigehlawrence"
"1149","TwitterSports","DaanBreeuwsma"
"1150","TwitterSports","TEisenschmid"
"1151","TwitterSports","kovy__17"
"1152","TwitterSports","Kat_Baranok"
"1153","TwitterSports","SemyonVarly"
"1154","TwitterSports","matthiasmayer_"
"1155","TwitterSports","SchildMarlies"
"1156","TwitterSports","rotti6"
"1157","TwitterSports","ElisaGasparin"
"1158","TwitterSports","M_Nodar"
"1159","TwitterSports","ophelie_david"
"1160","TwitterSports","JoachimPuchner"
"1161","TwitterSports","sjinkieknegt"
"1162","TwitterSports","JuliaDujmovits"
"1163","TwitterSports","soptvpw"
"1164","TwitterSports","BKircheisen"
"1165","TwitterSports","taniaborodulina"
"1166","TwitterSports","konsti_schad"
"1167","TwitterSports","Richard_Freitag"
"1168","TwitterSports","Blaschko_im_Bob"
"1169","TwitterSports","RADUL22"
"1170","TwitterSports","sandrotrolliet"
"1171","TwitterSports","lucatribondeau"
"1172","TwitterSports","spescha_ch"
"1173","TwitterSports","mitchislam"
"1174","TwitterSports","klauskroell"
"1175","TwitterSports","tati_firebird"
"1176","TwitterSports","jonmonty"
"1177","TwitterSports","dobbichka95"
"1178","TwitterSports","MaximkovtunJR"
"1179","TwitterSports","Zhiganshin_Rus"
"1180","TwitterSports","dariocologna"
"1181","TwitterSports","VikiQuicki"
"1182","TwitterSports","DeJongBob"
"1183","TwitterSports","GuilbautColas"
"1184","TwitterSports","tfysykin"
"1185","TwitterSports","TatjanaHuefner"
"1186","TwitterSports","Shibanova70"
"1187","TwitterSports","vinogradinka91"
"1188","TwitterSports","KatuniaLebed"
"1189","TwitterSports","susannemoll"
"1190","TwitterSports","Moni_Bittner"
"1191","TwitterSports","EmilieAubry8"
"1192","TwitterSports","Skelly_Rider"
"1193","TwitterSports","nielskerstholt"
"1194","TwitterSports","manu090192"
"1195","TwitterSports","avafina09"
"1196","TwitterSports","ZornJ7"
"1197","TwitterSports","shortyph"
"1198","TwitterSports","ReithmayerNina"
"1199","TwitterSports","ChristophSumann"
"1200","TwitterSports","Liam_Firus"
"1201","TwitterSports","Ronja_21"
"1202","TwitterSports","gempi86"
"1203","TwitterSports","nsauerbreij"
"1204","TwitterSports","JanineFlock"
"1205","TwitterSports","KarstensAnke"
"1206","TwitterSports","TheBurger89"
"1207","TwitterSports","BobteamArndt"
"1208","TwitterSports","MariaRikova"
"1209","TwitterSports","GermanOlympians"
"1210","TwitterSports","BobbiJo85"
"1211","TwitterSports","bobrovaicekate"
"1212","TwitterSports","patzcla"
"1213","TwitterSports","PatrickBslr"
"1214","TwitterSports","janblokhuijsen"
"1215","TwitterSports","sotnickova2014"
"1216","TwitterSports","smola17"
"1217","TwitterSports","20Vassili"
"1218","TwitterSports","patrickkueng"
"1219","TwitterSports","KuleminNikolai"
"1220","TwitterSports","sabrinacakmakli"
"1221","TwitterSports","bernadetteschld"
"1222","TwitterSports","S_Kratzer"
"1223","TwitterSports","dunc_ski"
"1224","TwitterSports","ViktorPfeifer"
"1225","TwitterSports","skiingnikitakru"
"1226","TwitterSports","BobteamSchneidi"
"1227","TwitterSports","snowboardger"
"1228","TwitterSports","Eislauf_Union"
"1229","TwitterSports","muldermichel"
"1230","TwitterSports","Alena_Leonova"
"1231","TwitterSports","chrisdelbosco"
"1232","TwitterSports","sannevkerkhof"
"1233","TwitterSports","eric_frenzel"
"1234","TwitterSports","cherylmaas"
"1235","TwitterSports","annoukvdweijden"
"1236","TwitterSports","calebflaxey"
"1237","TwitterSports","Alpine_Canada"
"1238","TwitterSports","antoinette0604"
"1239","TwitterSports","nessi1995"
"1240","TwitterSports","ReiniHerbst"
"1241","TwitterSports","MarcGini"
"1242","TwitterSports","JorritBergsma"
"1243","TwitterSports","nocnsf"
"1244","TwitterSports","MarieMGagnon"
"1245","TwitterSports","jcockney"
"1246","TwitterSports","anna_veith"
"1247","TwitterSports","coldpassion2010"
"1248","TwitterSports","LottevBeek"
"1249","TwitterSports","CarienKl"
"1250","TwitterSports","BellBerghuis"
"1251","TwitterSports","MaximilianKoepf"
"1252","TwitterSports","zakharovruslan"
"1253","TwitterSports","yaravkerkhof"
"1254","TwitterSports","Mehollingsworth"
"1255","TwitterSports","Shindlerlist"
"1256","TwitterSports","pomsche41"
"1257","TwitterSports","desgDE"
"1258","TwitterSports","FelixLoch"
"1259","TwitterSports","eliasambuhl"
"1260","TwitterSports","BSD_Presse"
"1261","TwitterSports","inameschik"
"1262","TwitterSports","rianneedv"
"1263","TwitterSports","graemekillick"
"1264","TwitterSports","desgST"
"1265","TwitterSports","jorientermors"
"1266","TwitterSports","DolfvanderWal"
"1267","TwitterSports","SolovyevDmitry"
"1268","TwitterSports","LugeCanada"
"1269","TwitterSports","DimiDeJong"
"1270","TwitterSports","olga_zajceva"
"1271","TwitterSports","MTrattnig51"
"1272","TwitterSports","edwinvancalker"
"1273","TwitterSports","kaimahler"
"1274","TwitterSports","RSherman_25"
"1275","TwitterSports","suzybonnah"
"1276","TwitterSports","ArmyNavyGame"
"1277","TwitterSports","TwitterData"
"1278","TwitterSports","ESPYS"
"1279","TwitterSports","EuropaLeague"
"1280","TwitterSports","ChampionsLeague"
"1281","TwitterSports","Olympics"
"1282","TwitterSports","TeamUSA"
"1283","TwitterSports","marchmadness"
"1284","TwitterSports","NCAA"
"1285","TwitterSports","FOXSports"
"1286","TwitterSports","espn"
"1287","TwitterSports","NBCOlympics"
"1288","TwitterSports","ussoccer"
"1289","TwitterSports","ICC"
"1290","TwitterSports","USASwimming"
"1291","TwitterSports","PGATOUR"
"1292","TwitterSports","MLB"
"1293","TwitterSports","NASCAR"
"1294","TwitterSports","NHL"
"1295","TwitterSports","MLS"
"1296","TwitterSports","NFL"
"1297","TwitterSports","NBA"
"1298","TwitterSports","Twitter"
"1299","ChampionsLeague","MrGeorgeBenson"
"1300","ChampionsLeague","Heineken_JA"
"1301","ChampionsLeague","KMbappe"
"1302","ChampionsLeague","RothenJerome"
"1303","ChampionsLeague","UEFAcomSamC"
"1304","ChampionsLeague","FranckRibery"
"1305","ChampionsLeague","sjovetic"
"1306","ChampionsLeague","CenkTosun_"
"1307","ChampionsLeague","VadisOfficial"
"1308","ChampionsLeague","alexiwobi"
"1309","ChampionsLeague","DanieleRugani"
"1310","ChampionsLeague","Eidur22Official"
"1311","ChampionsLeague","renatosanches35"
"1312","ChampionsLeague","7Myca"
"1313","ChampionsLeague","Charlie26Adam"
"1314","ChampionsLeague","Evra"
"1315","ChampionsLeague","Miguel_layun"
"1316","ChampionsLeague","LP10oficial"
"1317","ChampionsLeague","JuWeigl"
"1318","ChampionsLeague","BenjaminVerbic"
"1319","ChampionsLeague","MarceloGuedes02"
"1320","ChampionsLeague","olcay_sahan10"
"1321","ChampionsLeague","AndreasBeck87"
"1322","ChampionsLeague","MDembele_10"
"1323","ChampionsLeague","gknkoudou"
"1324","ChampionsLeague","darlingkevin"
"1325","ChampionsLeague","slimaniislam"
"1326","ChampionsLeague","KasabianHQ"
"1327","ChampionsLeague","kkoulibaly26"
"1328","ChampionsLeague","dannysimpson"
"1329","ChampionsLeague","SevillaFC"
"1330","ChampionsLeague","Ludogorets1945"
"1331","ChampionsLeague","LegiaWarszawa"
"1332","ChampionsLeague","PFCCSKA_en"
"1333","ChampionsLeague","SLBenfica"
"1334","ChampionsLeague","CarrascoY21"
"1335","ChampionsLeague","slbenfica_en"
"1336","ChampionsLeague","JanVertonghen"
"1337","ChampionsLeague","JakubRzezniczak"
"1338","ChampionsLeague","Leighgriff09"
"1339","ChampionsLeague","UEFAcomLaureJ"
"1340","ChampionsLeague","AS_Monaco"
"1341","ChampionsLeague","arekmilik9"
"1342","ChampionsLeague","RaulGonzalez"
"1343","ChampionsLeague","marcoasensio10"
"1344","ChampionsLeague","LeroySane19"
"1345","ChampionsLeague","phganso"
